studyId	sampleId	label_1	label_2	label_3	llabel	s_type	n_reads	n_reads2	n_issues	foodId	description	L1	L4	L6	nature	process	spoilage	target1	target2	biosample	SRA_sample	geo_loc_country	geo_loc_continent	lat_lon	matchId	L2	L3
ST248	14870	SA14870	s.ERR10741245	SAMEA112283713_A01BQ	A01BQfnfd	Sample	1542	1542	2	A01BQ	fungi in packaged olives, S131	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Finished	None	Fermented	ITS_DNA	ITS1	SAMEA112283713	SAMEA112283713	NA	NA	NA	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST248	14871	SA14871	s.ERR10741246	SAMEA112283714_A01BQ	A01BQfnfd	Sample	308	308	3	A01BQ	fungi in packaged olives, S132	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Finished	None	Fermented	ITS_DNA	ITS1	SAMEA112283714	SAMEA112283714	NA	NA	NA	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST248	14872	SA14872	s.ERR10741247	SAMEA112283715_A01BQ	A01BQfnfd	Sample	500	500	3	A01BQ	fungi in packaged olives, S133	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Finished	None	Fermented	ITS_DNA	ITS1	SAMEA112283715	SAMEA112283715	NA	NA	NA	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST248	14873	SA14873	s.ERR10741248	SAMEA112283716_A01BQ	A01BQfnfd	Sample	433	433	3	A01BQ	fungi in packaged olives, S134	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Finished	None	Fermented	ITS_DNA	ITS1	SAMEA112283716	SAMEA112283716	NA	NA	NA	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST248	14874	SA14874	s.ERR10741249	SAMEA112283717_A01BQ	A01BQfnfd	Sample	800	800	3	A01BQ	fungi in packaged olives, S135	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Finished	None	Fermented	ITS_DNA	ITS1	SAMEA112283717	SAMEA112283717	NA	NA	NA	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST248	14875	SA14875	s.ERR10741250	SAMEA112283718_A01BQ	A01BQfnfd	Sample	792	792	3	A01BQ	fungi in packaged olives, S136	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Finished	None	Fermented	ITS_DNA	ITS1	SAMEA112283718	SAMEA112283718	NA	NA	NA	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST248	14876	SA14876	s.ERR10741251	SAMEA112283719_A01BQ	A01BQfnfd	Sample	244	244	3	A01BQ	fungi in packaged olives, S137	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Finished	None	Fermented	ITS_DNA	ITS1	SAMEA112283719	SAMEA112283719	NA	NA	NA	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST248	14877	SA14877	s.ERR10741252	SAMEA112283720_A01BQ	A01BQfnfd	Sample	265	265	3	A01BQ	fungi in packaged olives, S138	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Finished	None	Fermented	ITS_DNA	ITS1	SAMEA112283720	SAMEA112283720	NA	NA	NA	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST248	14878	SA14878	s.ERR10741253	SAMEA112283721_A01BQ	A01BQfnfd	Sample	69	69	3	A01BQ	fungi in packaged olives, S140	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Finished	None	Fermented	ITS_DNA	ITS1	SAMEA112283721	SAMEA112283721	NA	NA	NA	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST248	14879	SA14879	s.ERR10741254	SAMEA112283722_A01BQ	A01BQfnfd	Sample	110	110	3	A01BQ	fungi in packaged olives, S141	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Finished	None	Fermented	ITS_DNA	ITS1	SAMEA112283722	SAMEA112283722	NA	NA	NA	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST248	14880	SA14880	s.ERR10741255	SAMEA112283723_A01BQ	A01BQfnfd	Sample	632	632	3	A01BQ	fungi in packaged olives, S142	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Finished	None	Fermented	ITS_DNA	ITS1	SAMEA112283723	SAMEA112283723	NA	NA	NA	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST248	14881	SA14881	s.ERR10741256	SAMEA112283724_A01BQ	A01BQfnfd	Sample	688	688	3	A01BQ	fungi in packaged olives, S143	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Finished	None	Fermented	ITS_DNA	ITS1	SAMEA112283724	SAMEA112283724	NA	NA	NA	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST248	14882	SA14882	s.ERR10741257	SAMEA112283725_A01BQ	A01BQfnfd	Sample	276	276	3	A01BQ	fungi in packaged olives, S144	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Finished	None	Fermented	ITS_DNA	ITS1	SAMEA112283725	SAMEA112283725	NA	NA	NA	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST248	14883	SA14883	s.ERR10741258	SAMEA112283726_A01BQ	A01BQfnfd	Sample	376	376	3	A01BQ	fungi in packaged olives, S145	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Finished	None	Fermented	ITS_DNA	ITS1	SAMEA112283726	SAMEA112283726	NA	NA	NA	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST248	14884	SA14884	s.ERR10741259	SAMEA112283727_A01BQ	A01BQfnfd	Sample	152	152	3	A01BQ	fungi in packaged olives, S146	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Finished	None	Fermented	ITS_DNA	ITS1	SAMEA112283727	SAMEA112283727	NA	NA	NA	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST248	14885	SA14885	s.ERR10741260	SAMEA112283728_A01BQ	A01BQfnfd	Sample	603	603	3	A01BQ	fungi in packaged olives, S147	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Finished	None	Fermented	ITS_DNA	ITS1	SAMEA112283728	SAMEA112283728	NA	NA	NA	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST248	14886	SA14886	s.ERR10741261	SAMEA112283729_A01BQ	A01BQfnfd	Sample	630	630	3	A01BQ	fungi in packaged olives, S148	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Finished	None	Fermented	ITS_DNA	ITS1	SAMEA112283729	SAMEA112283729	NA	NA	NA	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST248	14887	SA14887	s.ERR10741262	SAMEA112283730_A01BQ	A01BQfnfd	Sample	363	363	3	A01BQ	fungi in packaged olives, S149	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Finished	None	Fermented	ITS_DNA	ITS1	SAMEA112283730	SAMEA112283730	NA	NA	NA	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST248	14888	SA14888	s.ERR10741263	SAMEA112283731_A01BQ	A01BQfnfd	Sample	134	134	3	A01BQ	fungi in packaged olives, S150	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Finished	None	Fermented	ITS_DNA	ITS1	SAMEA112283731	SAMEA112283731	NA	NA	NA	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST248	14889	SA14889	s.ERR10741264	SAMEA112283732_A01BQ	A01BQfnfd	Sample	359	359	3	A01BQ	fungi in packaged olives, S151	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Finished	None	Fermented	ITS_DNA	ITS1	SAMEA112283732	SAMEA112283732	NA	NA	NA	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST248	14890	SA14890	s.ERR10741265	SAMEA112283733_A01BQ	A01BQfnfd	Sample	17	17	3	A01BQ	fungi in packaged olives, S157	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Finished	None	Fermented	ITS_DNA	ITS1	SAMEA112283733	SAMEA112283733	NA	NA	NA	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST248	14891	SA14891	s.ERR10741266	SAMEA112283734_A01BQ	A01BQfnfd	Sample	616	616	3	A01BQ	fungi in packaged olives, S158	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Finished	None	Fermented	ITS_DNA	ITS1	SAMEA112283734	SAMEA112283734	NA	NA	NA	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST248	14892	SA14892	s.ERR10741267	SAMEA112283735_A01BQ	A01BQfnfd	Sample	671	671	3	A01BQ	fungi in packaged olives, S159	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Finished	None	Fermented	ITS_DNA	ITS1	SAMEA112283735	SAMEA112283735	NA	NA	NA	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST248	14893	SA14893	s.ERR10741268	SAMEA112283736_A01BQ	A01BQfnfd	Sample	6038	6038	1	A01BQ	fungi in packaged olives, S160	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Finished	None	Fermented	ITS_DNA	ITS1	SAMEA112283736	SAMEA112283736	NA	NA	NA	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST248	14894	SA14894	s.ERR10741269	SAMEA112283737_A01BQ	A01BQfnfd	Sample	1928	1928	3	A01BQ	fungi in packaged olives, S161	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Finished	None	Fermented	ITS_DNA	ITS1	SAMEA112283737	SAMEA112283737	NA	NA	NA	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST248	14895	SA14895	s.ERR10741270	SAMEA112283738_A01BQ	A01BQfnfd	Sample	1903	1903	3	A01BQ	fungi in packaged olives, S162	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Finished	None	Fermented	ITS_DNA	ITS1	SAMEA112283738	SAMEA112283738	NA	NA	NA	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST248	14896	SA14896	s.ERR10741271	SAMEA112283739_A01BQ	A01BQfnfd	Sample	3141	3141	3	A01BQ	fungi in packaged olives, S163	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Finished	None	Fermented	ITS_DNA	ITS1	SAMEA112283739	SAMEA112283739	NA	NA	NA	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST248	14897	SA14897	s.ERR10741272	SAMEA112283740_A01BQ	A01BQfnfd	Sample	6443	6443	1	A01BQ	fungi in packaged olives, S166	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Finished	None	Fermented	ITS_DNA	ITS1	SAMEA112283740	SAMEA112283740	NA	NA	NA	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST248	14898	SA14898	s.ERR10741273	SAMEA112283741_A01BQ	A01BQfnfd	Sample	9503	9503	1	A01BQ	fungi in packaged olives, S167	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Finished	None	Fermented	ITS_DNA	ITS1	SAMEA112283741	SAMEA112283741	NA	NA	NA	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST248	14899	SA14899	s.ERR10741274	SAMEA112283742_A01BQ	A01BQfnfd	Sample	11114	11114	1	A01BQ	fungi in packaged olives, S168	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Finished	None	Fermented	ITS_DNA	ITS1	SAMEA112283742	SAMEA112283742	NA	NA	NA	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST248	14900	SA14900	s.ERR10741275	SAMEA112283743_A01BQ	A01BQfnfd	Sample	14579	14579	1	A01BQ	fungi in packaged olives, S169	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Finished	None	Fermented	ITS_DNA	ITS1	SAMEA112283743	SAMEA112283743	NA	NA	NA	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST248	14901	SA14901	s.ERR10741276	SAMEA112283744_A01BQ	A01BQfnfd	Sample	5750	5750	1	A01BQ	fungi in packaged olives, S170	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Finished	None	Fermented	ITS_DNA	ITS1	SAMEA112283744	SAMEA112283744	NA	NA	NA	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST248	14902	SA14902	s.ERR10741277	SAMEA112283745_A01BQ	A01BQfnfd	Sample	6988	6988	1	A01BQ	fungi in packaged olives, S171	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Finished	None	Fermented	ITS_DNA	ITS1	SAMEA112283745	SAMEA112283745	NA	NA	NA	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST248	14903	SA14903	s.ERR10741278	SAMEA112283746_A01BQ	A01BQfnfd	Sample	1295	1295	3	A01BQ	fungi in packaged olives, S172	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Finished	None	Fermented	ITS_DNA	ITS1	SAMEA112283746	SAMEA112283746	NA	NA	NA	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST248	14904	SA14904	s.ERR10741279	SAMEA112283747_A01BQ	A01BQfnfd	Sample	3293	3293	3	A01BQ	fungi in packaged olives, S173	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Finished	None	Fermented	ITS_DNA	ITS1	SAMEA112283747	SAMEA112283747	NA	NA	NA	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST248	14905	SA14905	s.ERR10741280	SAMEA112283748_A01BQ	A01BQfnfd	Sample	1578	1578	3	A01BQ	fungi in packaged olives, S176	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Finished	None	Fermented	ITS_DNA	ITS1	SAMEA112283748	SAMEA112283748	NA	NA	NA	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST248	14906	SA14906	s.ERR10741281	SAMEA112283749_A01BQ	A01BQfnfd	Sample	1423	1423	3	A01BQ	fungi in packaged olives, S177	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Finished	None	Fermented	ITS_DNA	ITS1	SAMEA112283749	SAMEA112283749	NA	NA	NA	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST248	14907	SA14907	s.ERR10741282	SAMEA112283750_A01BQ	A01BQfnfd	Sample	7898	7898	1	A01BQ	fungi in packaged olives, S178	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Finished	None	Fermented	ITS_DNA	ITS1	SAMEA112283750	SAMEA112283750	NA	NA	NA	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST248	14908	SA14908	s.ERR10741283	SAMEA112283751_A01BQ	A01BQfnfd	Sample	6826	6826	1	A01BQ	fungi in packaged olives, S179	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Finished	None	Fermented	ITS_DNA	ITS1	SAMEA112283751	SAMEA112283751	NA	NA	NA	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST248	14909	SA14909	s.ERR10741284	SAMEA112283752_A01BQ	A01BQfnfd	Sample	9916	9916	1	A01BQ	fungi in packaged olives, S180	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Finished	None	Fermented	ITS_DNA	ITS1	SAMEA112283752	SAMEA112283752	NA	NA	NA	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST248	14910	SA14910	s.ERR10741285	SAMEA112283753_A01BQ	A01BQfnfd	Sample	14270	14270	1	A01BQ	fungi in packaged olives, S181	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Finished	None	Fermented	ITS_DNA	ITS1	SAMEA112283753	SAMEA112283753	NA	NA	NA	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST248	14911	SA14911	s.ERR10741286	SAMEA112283754_A01BQ	A01BQfnfd	Sample	2599	2599	3	A01BQ	fungi in packaged olives, S186	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Finished	None	Fermented	ITS_DNA	ITS1	SAMEA112283754	SAMEA112283754	NA	NA	NA	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST248	14912	SA14912	s.ERR10741287	SAMEA112283755_A01BQ	A01BQfnfd	Sample	632	632	3	A01BQ	fungi in packaged olives, S187	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Finished	None	Fermented	ITS_DNA	ITS1	SAMEA112283755	SAMEA112283755	NA	NA	NA	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST248	14913	SA14913	s.ERR10741288	SAMEA112283756_A01BQ	A01BQfnfd	Sample	2029	2029	3	A01BQ	fungi in packaged olives, S188	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Finished	None	Fermented	ITS_DNA	ITS1	SAMEA112283756	SAMEA112283756	NA	NA	NA	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST248	14914	SA14914	s.ERR10741289	SAMEA112283757_A01BQ	A01BQfnfd	Sample	1474	1474	3	A01BQ	fungi in packaged olives, S189	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Finished	None	Fermented	ITS_DNA	ITS1	SAMEA112283757	SAMEA112283757	NA	NA	NA	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST253	15033	SA15033	s.SRR26637996	SAMN38074696_A01BQ	A01BQfnfd	Environment	52978	52978	0	A01BQ	STSa_3_180, olive fermentation Brine Driven_NaCl fermentation day 180 repl. 3, ITS2	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Finished	None	Fermented	ITS_DNA	ITS2	SAMN38074696	SAMN38074696	Italy	Europe	40.6473427,18.8083971	15033	Processed fruit products	Other processed fruit products (excluding beverages)
ST253	15032	SA15032	s.SRR26637997	SAMN38074695_A01BQ	A01BQfnfd	Environment	45699	45699	0	A01BQ	STSa_2_180, olive fermentation Brine Driven_NaCl fermentation day 180 repl. 2, ITS2	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Finished	None	Fermented	ITS_DNA	ITS2	SAMN38074695	SAMN38074695	Italy	Europe	40.6473427,18.8083971	15032	Processed fruit products	Other processed fruit products (excluding beverages)
ST253	15031	SA15031	s.SRR26637998	SAMN38074694_A01BQ	A01BQfnfd	Environment	53124	53124	0	A01BQ	STSa_1_180, olive fermentation Brine Driven_NaCl fermentation day 180 repl. 1, ITS2	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Finished	None	Fermented	ITS_DNA	ITS2	SAMN38074694	SAMN38074694	Italy	Europe	40.6473427,18.8083971	15031	Processed fruit products	Other processed fruit products (excluding beverages)
ST253	15030	SA15030	s.SRR26637999	SAMN38074693_A01BQ	A01BQfnfd	Environment	44939	44939	0	A01BQ	St_3_180, olive fermentation Brine Driven fermentation day 180 repl. 3, ITS2	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Finished	None	Fermented	ITS_DNA	ITS2	SAMN38074693	SAMN38074693	Italy	Europe	40.6473427,18.8083971	15030	Processed fruit products	Other processed fruit products (excluding beverages)
ST253	15029	SA15029	s.SRR26638000	SAMN38074692_A01BQ	A01BQfnfd	Environment	43430	43430	0	A01BQ	St_2_180, olive fermentation Brine Driven fermentation day 180 repl. 2, ITS2	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Finished	None	Fermented	ITS_DNA	ITS2	SAMN38074692	SAMN38074692	Italy	Europe	40.6473427,18.8083971	15029	Processed fruit products	Other processed fruit products (excluding beverages)
ST253	15028	SA15028	s.SRR26638001	SAMN38074691_A01BQ	A01BQfnfd	Environment	41592	41592	0	A01BQ	St_1_180, olive fermentation Brine Driven fermentation day 180 repl. 1, ITS2	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Finished	None	Fermented	ITS_DNA	ITS2	SAMN38074691	SAMN38074691	Italy	Europe	40.6473427,18.8083971	15028	Processed fruit products	Other processed fruit products (excluding beverages)
ST253	15027	SA15027	s.SRR26638002	SAMN38074690_A01BQ	A01BQfnfd	Environment	47645	47645	0	A01BQ	Sp_3_180, olive fermentation Brine Spontaneous fermentation day 180 repl. 3, ITS2	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Finished	None	Fermented	ITS_DNA	ITS2	SAMN38074690	SAMN38074690	Italy	Europe	40.6473427,18.8083971	15027	Processed fruit products	Other processed fruit products (excluding beverages)
ST253	15026	SA15026	s.SRR26638004	SAMN38074689_A01BQ	A01BQfnfd	Environment	48968	48968	0	A01BQ	Sp_2_180, olive fermentation Brine Spontaneous fermentation day 180 repl. 2, ITS2	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Finished	None	Fermented	ITS_DNA	ITS2	SAMN38074689	SAMN38074689	Italy	Europe	40.6473427,18.8083971	15026	Processed fruit products	Other processed fruit products (excluding beverages)
ST253	15025	SA15025	s.SRR26638005	SAMN38074688_A01BQ	A01BQfnfd	Environment	48582	48582	0	A01BQ	Sp_1_180, olive fermentation Brine Spontaneous fermentation day 180 repl. 1, ITS2	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Finished	None	Fermented	ITS_DNA	ITS2	SAMN38074688	SAMN38074688	Italy	Europe	40.6473427,18.8083971	15025	Processed fruit products	Other processed fruit products (excluding beverages)
ST253	15024	SA15024	s.SRR26638006	SAMN38074687_A01BQ	A01BQinfd	Environment	44118	44118	0	A01BQ	STSa_3_120, olive fermentation Brine Driven_NaCl fermentation day 120 repl. 3, ITS2	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Intermediate	None	Fermented	ITS_DNA	ITS2	SAMN38074687	SAMN38074687	Italy	Europe	40.6473427,18.8083971	15024	Processed fruit products	Other processed fruit products (excluding beverages)
ST253	15023	SA15023	s.SRR26638007	SAMN38074686_A01BQ	A01BQinfd	Environment	44505	44505	0	A01BQ	STSa_2_120, olive fermentation Brine Driven_NaCl fermentation day 120 repl. 2, ITS2	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Intermediate	None	Fermented	ITS_DNA	ITS2	SAMN38074686	SAMN38074686	Italy	Europe	40.6473427,18.8083971	15023	Processed fruit products	Other processed fruit products (excluding beverages)
ST253	15022	SA15022	s.SRR26638008	SAMN38074685_A01BQ	A01BQinfd	Environment	47330	47330	0	A01BQ	STSa_1_120, olive fermentation Brine Driven_NaCl fermentation day 120 repl. 1, ITS2	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Intermediate	None	Fermented	ITS_DNA	ITS2	SAMN38074685	SAMN38074685	Italy	Europe	40.6473427,18.8083971	15022	Processed fruit products	Other processed fruit products (excluding beverages)
ST253	15021	SA15021	s.SRR26638009	SAMN38074684_A01BQ	A01BQinfd	Environment	42065	42065	0	A01BQ	St_3_120, olive fermentation Brine Driven fermentation day 120 repl. 3, ITS2	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Intermediate	None	Fermented	ITS_DNA	ITS2	SAMN38074684	SAMN38074684	Italy	Europe	40.6473427,18.8083971	15021	Processed fruit products	Other processed fruit products (excluding beverages)
ST253	15020	SA15020	s.SRR26638010	SAMN38074683_A01BQ	A01BQinfd	Environment	43773	43773	0	A01BQ	St_2_120, olive fermentation Brine Driven fermentation day 120 repl. 2, ITS2	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Intermediate	None	Fermented	ITS_DNA	ITS2	SAMN38074683	SAMN38074683	Italy	Europe	40.6473427,18.8083971	15020	Processed fruit products	Other processed fruit products (excluding beverages)
ST253	15019	SA15019	s.SRR26638011	SAMN38074682_A01BQ	A01BQinfd	Environment	41570	41570	0	A01BQ	St_1_120, olive fermentation Brine Driven fermentation day 120 repl. 1, ITS2	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Intermediate	None	Fermented	ITS_DNA	ITS2	SAMN38074682	SAMN38074682	Italy	Europe	40.6473427,18.8083971	15019	Processed fruit products	Other processed fruit products (excluding beverages)
ST253	15018	SA15018	s.SRR26638012	SAMN38074681_A01BQ	A01BQinfd	Environment	44846	44846	0	A01BQ	Sp_3_120, olive fermentation Brine Spontaneous fermentation day 120 repl. 3, ITS2	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Intermediate	None	Fermented	ITS_DNA	ITS2	SAMN38074681	SAMN38074681	Italy	Europe	40.6473427,18.8083971	15018	Processed fruit products	Other processed fruit products (excluding beverages)
ST253	15017	SA15017	s.SRR26638013	SAMN38074680_A01BQ	A01BQinfd	Environment	42580	42580	0	A01BQ	Sp_2_120, olive fermentation Brine Spontaneous fermentation day 120 repl. 2, ITS2	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Intermediate	None	Fermented	ITS_DNA	ITS2	SAMN38074680	SAMN38074680	Italy	Europe	40.6473427,18.8083971	15017	Processed fruit products	Other processed fruit products (excluding beverages)
ST253	15016	SA15016	s.SRR26638015	SAMN38074679_A01BQ	A01BQinfd	Environment	41816	41816	0	A01BQ	Sp_1_120, olive fermentation Brine Spontaneous fermentation day 120 repl. 1, ITS2	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Intermediate	None	Fermented	ITS_DNA	ITS2	SAMN38074679	SAMN38074679	Italy	Europe	40.6473427,18.8083971	15016	Processed fruit products	Other processed fruit products (excluding beverages)
ST253	14990	SA14990	s.SRR26638016	SAMN38074653_A01BQ	A01BQinfd	Environment	53305	53305	0	A01BQ	Sp_2_5, olive fermentation Brine Spontaneous fermentation day 5 repl. 2, ITS2	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Intermediate	None	Fermented	ITS_DNA	ITS2	SAMN38074653	SAMN38074653	Italy	Europe	40.6473427,18.8083971	14990	Processed fruit products	Other processed fruit products (excluding beverages)
ST253	14989	SA14989	s.SRR26638017	SAMN38074652_A01BQ	A01BQinfd	Environment	56113	56113	0	A01BQ	Sp_1_5, olive fermentation Brine Spontaneous fermentation day 5 repl. 1, ITS2	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Intermediate	None	Fermented	ITS_DNA	ITS2	SAMN38074652	SAMN38074652	Italy	Europe	40.6473427,18.8083971	14989	Processed fruit products	Other processed fruit products (excluding beverages)
ST253	14988	SA14988	s.SRR26638018	SAMN38074651_A01BP	A01BPrnud	Sample	69302	69302	0	A01BP	Olv_3_0, Unprocessed olives repl. 3, ITS2	Fruit and fruit products	Table olives and similar-	Table olives	Raw	None	Unspoiled	ITS_DNA	ITS2	SAMN38074651	SAMN38074651	Italy	Europe	40.6473427,18.8083971	14988	Fruit used as fruit	Miscellaneous fruits with edible peel
ST253	14987	SA14987	s.SRR26638019	SAMN38074650_A01BP	A01BPrnud	Sample	12020	12020	0	A01BP	Olv_2_0, Unprocessed olives repl. 2, ITS2	Fruit and fruit products	Table olives and similar-	Table olives	Raw	None	Unspoiled	ITS_DNA	ITS2	SAMN38074650	SAMN38074650	Italy	Europe	40.6473427,18.8083971	14987	Fruit used as fruit	Miscellaneous fruits with edible peel
ST253	14986	SA14986	s.SRR26638021	SAMN38074649_A01BP	A01BPrnud	Sample	55683	55683	0	A01BP	Olv_1_0, Unprocessed olives repl. 1, ITS2	Fruit and fruit products	Table olives and similar-	Table olives	Raw	None	Unspoiled	ITS_DNA	ITS2	SAMN38074649	SAMN38074649	Italy	Europe	40.6473427,18.8083971	14986	Fruit used as fruit	Miscellaneous fruits with edible peel
ST253	15015	SA15015	s.SRR26638041	SAMN38074678_A01BQ	A01BQinfd	Environment	48139	48139	0	A01BQ	STSa_3_60, olive fermentation Brine Driven_NaCl fermentation day 60 repl. 3, ITS2	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Intermediate	None	Fermented	ITS_DNA	ITS2	SAMN38074678	SAMN38074678	Italy	Europe	40.6473427,18.8083971	15015	Processed fruit products	Other processed fruit products (excluding beverages)
ST253	15014	SA15014	s.SRR26638042	SAMN38074677_A01BQ	A01BQinfd	Environment	47712	47712	0	A01BQ	STSa_2_60, olive fermentation Brine Driven_NaCl fermentation day 60 repl. 2, ITS2	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Intermediate	None	Fermented	ITS_DNA	ITS2	SAMN38074677	SAMN38074677	Italy	Europe	40.6473427,18.8083971	15014	Processed fruit products	Other processed fruit products (excluding beverages)
